file_path,task_name,task_label,param_dict,compressed_size_bytes,compression_ratio,lossless_reconstruction,compression_time_seconds,decompression_time_seconds,repetitions,compressed_file_sha256,bpppc,compression_ratio_dr,compression_efficiency_1byte_entropy,compression_efficiency_2byte_entropy,mse,pae,psnr_bps,psnr_dr
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100}",3669676,3.4288890899360047,False,1.12,1.21,1,70ab7625fadd7f4e684b4c8f0ae6b3f0d1839915f911847d50067a1d7f993952,4.666234334309896,1.7144445449680026,1.7862044463019782,1.3575933100599802,0.051139513651529946,1,109.24190014060386,61.04323767397797
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25}",608,20695.578947368416,False,0.06999999999999999,0.07,1,06f1607e8e91ad687a358cfa6171d172656c77f8dc32d7868c34a6f417f088eb,0.0007731119791666666,10347.789473684208,10780.907216591542,8193.959848170505,2904.4778091112767,152,61.698785448168366,13.500122981542466
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50}",790,15927.736708860759,False,0.06999999999999999,0.09000000000000001,1,ca6027a3252ee18cb16430a2acda39c8eac7871f604d3ba63060aa238472bd8f,0.0010045369466145833,7963.8683544303785,8297.204541376783,6306.237452769199,2995.780460198721,152,61.5643662374264,13.365703770800508
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5,Kakadu ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75}",751,16754.876165113183,False,0.07,0.08,1,ed7d06f63f9149ab3ed660745010d8b87804fb59c33e33d4aee6cbc176a722bc,0.0009549458821614584,8377.438082556591,8728.084670689292,6633.725150050156,681.8685785929363,186,67.9924592948961,19.793796828270207
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=1_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 1, 'quality_factor': False, 'spectral_dwt_levels': 5}",130334,96.54358801233757,False,0.18000000000000002,0.18,1,728d25d9e5b4ce23ffa7bfc57d22415a3c9a5657af2cd61b8bfc17b0ce08636a,0.1657282511393229,48.27179400616878,51.88135323481337,39.81340473327121,46.145317395528146,95,79.68818970044214,31.48952723381625
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=2_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 2, 'quality_factor': False, 'spectral_dwt_levels': 5}",261405,48.13569748092041,False,0.17,0.16,1,28eccc8d68fc7b9d22d66241f1ddca34179edc4978133d5d92a6a6d7a1acdb21,0.3323936462402344,24.06784874046021,25.86753999543301,19.85057781031797,26.692128817240402,60,82.06563395424834,33.86697148762244
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=3_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 3, 'quality_factor': False, 'spectral_dwt_levels': 5}",329530,38.18442023487997,False,0.17,0.24,1,8782fd702e789ccccbbbbc1942f106ecb9a6ddc7d35ad96210eb25f40561a45a,0.4190190633138021,19.092210117439986,20.519844300992826,15.746791771632836,21.19006506601969,35,83.06814317277,34.8694807061441
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=4_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 4, 'quality_factor': False, 'spectral_dwt_levels': 5}",329769,38.15674608589649,False,0.19,0.22,1,5e93286a66f4e0c005474886ca5fa25e91d6adbaecb4f9738ca0a638dec6143c,0.4193229675292969,19.078373042948247,20.504972548984792,15.73537928824774,21.19006506601969,35,83.06814317277,34.8694807061441
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100, 'spectral_dwt_levels': 5}",3582530,3.5122977337244907,False,1.06,1.31,1,65687af29c95a050dce7812728f640b3b89992633f33ffae34fcf9babc191756,4.555422465006512,1.7561488668622454,1.887466201959556,1.4484289852439949,0.05719343821207683,2,108.75600402369568,60.557341557069776
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25, 'spectral_dwt_levels': 5}",449,28024.30289532294,False,0.08,0.1,1,5e4e81a40b7cd826c2d3f3873950ab0a2261b1820c2ce8438efae9f67220c6fa,0.0005709330240885416,14012.15144766147,15059.920473287675,11556.882611372312,6884.757261594134,255,57.950579747470854,9.751917280844967
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50, 'spectral_dwt_levels': 5}",922,13647.409978308026,False,0.07,0.08,1,a793af3731912c4ec087beb98953300f2ad8fb8ca724923a2fba4c908622154a,0.0011723836263020833,6823.704989154013,7333.952594909074,5628.026347620574,2757.3958868980408,208,61.92447484097071,13.725812374344804
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/agriculture-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75, 'spectral_dwt_levels': 5}",865,14546.719075144507,False,0.07,0.1,1,d759016326e49093657394be3788c2e863b91f4de1d348c1dd104e260da41e63,0.0010999043782552085,7273.359537572253,7817.230395960885,5998.8905115678235,429.8956923484802,195,69.9958351412007,21.79717267457481
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=1_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 1, 'quality_factor': False, 'spectral_dwt_levels': 5}",106333,118.33496656729332,False,0.13,0.11,1,490865f10953fc82d52e15491593d554fbf9a60fd6462d1adaab5a390b4c5382,0.13520940144856772,59.16748328364666,66.37326318402032,51.58139236310864,7.994728883107502,30,87.301428669738,39.10276620311212
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=2_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 2, 'quality_factor': False, 'spectral_dwt_levels': 5}",106357,118.30826367799015,False,0.14,0.13,1,2bf38049ead58d63b1d11636226d6f5db6ccd12567eb83b79a069ed38220ad78,0.13523991902669272,59.15413183899509,66.3582857183489,51.56975275860011,7.994728883107502,30,87.301428669738,39.10276620311212
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=3_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 3, 'quality_factor': False, 'spectral_dwt_levels': 5}",106357,118.30826367799015,False,0.14,0.16,1,2bf38049ead58d63b1d11636226d6f5db6ccd12567eb83b79a069ed38220ad78,0.13523991902669272,59.15413183899509,66.3582857183489,51.56975275860011,7.994728883107502,30,87.301428669738,39.10276620311212
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=4_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 4, 'quality_factor': False, 'spectral_dwt_levels': 5}",106357,118.30826367799015,False,0.12,0.18000000000000002,1,2bf38049ead58d63b1d11636226d6f5db6ccd12567eb83b79a069ed38220ad78,0.13523991902669272,59.15413183899509,66.3582857183489,51.56975275860011,7.994728883107502,30,87.301428669738,39.10276620311212
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100, 'spectral_dwt_levels': 5}",2305115,5.458691648789756,False,0.73,0.92,1,272bde355b152fc100c58bcf1943107838d0c368d7b36d3e6a27c697c1e67bca,2.9311052958170567,2.7293458243948785,3.0617423400335486,2.379405883934828,0.09322325388590497,2,106.63422349954844,58.435561032922536
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25, 'spectral_dwt_levels': 5}",522,24105.195402298847,False,0.08,0.1,1,969f3707c21ef242e98192990caf329ad555583871fa512cc1bbf33bb13c52b2,0.00066375732421875,12052.597701149423,13520.437153537228,10507.28772824987,7209.41899760564,244,57.75046340911066,9.55180094248477
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50, 'spectral_dwt_levels': 5}",692,18183.39884393064,False,0.06,0.15,1,ffbe69872534aa72879e6222225a099e4642152db0dc9c71df6b3feb554e8c86,0.0008799235026041666,9091.699421965317,10198.94247709022,7926.01762159889,1152.8547372817993,165,65.71172019031398,17.513057723688096
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/coast-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75, 'spectral_dwt_levels': 5}",901,13965.496115427302,False,0.07,0.12,1,b9257702073f7ec789f6a8bf41b6466fa3dce9f87624d1eaa7a61321a4a5d327,0.0011456807454427087,6982.748057713651,7833.150048997149,6087.4630345687365,325.69402265548706,152,71.2013681934192,23.002705726793323
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=1_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 1, 'quality_factor': False, 'spectral_dwt_levels': 5}",130479,96.43630009426805,False,0.24,0.17,1,856b482b642d2753b19a5dfa4d3e1a06cee892dbb7d55bc87f39aa0fe047f012,0.16591262817382812,48.218150047134024,50.23637204214975,38.18183453036633,36.75076103210449,86,80.6768027067841,32.47814024015822
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=2_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 2, 'quality_factor': False, 'spectral_dwt_levels': 5}",261050,48.20115686650068,False,0.2,0.21,1,f0b0cee3039f931666758b068133b0cf30af019e094844dab00eff9b4ca64762,0.33194224039713544,24.100578433250327,25.109333796926478,19.084189188613934,22.503324190775558,45,82.80699930704678,34.60833684042088
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=3_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 3, 'quality_factor': False, 'spectral_dwt_levels': 5}",271311,46.378185919479854,False,0.21,0.18,1,53f0bbc94d21fc9d32fdaa2c0cb9b7e6d229ae8cf94dc90f366fcc6c6ceac1ac,0.3449897766113281,23.189092959739927,24.15969712871081,18.362423888775865,22.08397102355957,36,82.88869438901034,34.690031922384456
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=4_ht=False_lossless=False_quality_factor=False_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': 4, 'quality_factor': False, 'spectral_dwt_levels': 5}",271327,46.37545102404111,False,0.24,0.15000000000000002,1,849892ce37cf460487bf68cbeb307383128c41a322df8be76e109b0056f20e2c,0.34501012166341144,23.18772551202056,24.15827244501159,18.361341067006485,22.08397102355957,36,82.88869438901034,34.690031922384456
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=100_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 100, 'spectral_dwt_levels': 5}",3669176,3.4293563459479732,False,1.19,1.4,1,13114e8ca5980d4803c70d02bb48d6d68bef495534a52a05932f5b9e748babb9,4.665598551432292,1.7146781729739866,1.786447853056833,1.3577783098133391,0.05070066452026367,1,109.27932955976408,61.08066709313818
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=25_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 25, 'spectral_dwt_levels': 5}",449,28024.30289532294,False,0.12,0.06999999999999999,1,5e4e81a40b7cd826c2d3f3873950ab0a2261b1820c2ce8438efae9f67220c6fa,0.0005709330240885416,14012.15144766147,14598.644961442444,11095.6070995271,3541.397886435191,255,60.83771883772791,12.639056371102011
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=50_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 50, 'spectral_dwt_levels': 5}",540,23301.688888888893,False,0.13,0.08,1,c002e1312ff69344e127abdf55cc5da7968c0f8ea0705ae1cac67a9a11833d15,0.0006866455078125,11650.844444444443,12138.502940162329,9225.791829051237,2203.261475721995,255,62.898805667008226,14.700143200382335
/home/artur/experiment-notebook/templates/lossy_compression_experiment/data/landsat/mountain-u16be-6x1024x1024.raw,Kakadu_MCT_cc23c1_dc23c1__bit_rate=False_ht=False_lossless=False_quality_factor=75_spatial_dwt_levels=5_spectral_dwt_levels=5,Kakadu MCT ,"{'ht': False, 'spatial_dwt_levels': 5, 'lossless': False, 'bit_rate': False, 'quality_factor': 75, 'spectral_dwt_levels': 5}",841,14961.845422116528,False,0.14,0.08,1,9122e643ac913893cc243ee057d0b3bc02ba5c8f49dbcaf796ff2ee5f7d3ae27,0.0010693868001302085,7480.922711058264,7794.044694040022,5923.814016275467,743.2823514938354,190,67.61792786499156,19.419265398365678
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/mono_u8be/sample_u8be-1x128x128.raw,JPEG_LS_2bf27__ls=0_m=1,JPEG-LS,"{'ls': 0, 'm': 1}",2736,5.988304093567251,False,0.0,0.0,1,8fba67e2ab615d909c501df704727410e555d193ee09b7116b1c3a28b51b2b07,1.3359375,5.988304093567251,5.988303063640929,-0.3742690058479532,0.66485595703125,1,49.90352796531092,49.90352796531092
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/mono_u8be/sample_u8be-1x128x128.raw,JPEG_LS_2bf27__ls=0_m=2,JPEG-LS,"{'ls': 0, 'm': 2}",2629,6.2320273868391025,False,0.0,0.0,1,cd6ed431a7b2c3a3102bc36466f98bf4e05dfe8e3ddfac23081307caa622c1f1,1.28369140625,6.2320273868391025,6.232026314994896,-0.3895017116774439,2.06365966796875,2,44.98442284439007,44.98442284439007
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/mono_u8be/sample_u8be-1x128x128.raw,JPEG_LS_2bf27__ls=0_m=3,JPEG-LS,"{'ls': 0, 'm': 3}",2526,6.486144101346001,False,0.0,0.0,1,c7fb50dda906cc01eda9b29c0f08c2c0152cf370ea450882d0d114b72d700da6,1.2333984375,6.486144101346001,6.48614298579635,-0.4053840063341251,4.15887451171875,3,41.94104544540076,41.94104544540076
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/mono_u8be/sample_u8be-1x128x128.raw,JPEG_LS_2bf27__ls=0_m=4,JPEG-LS,"{'ls': 0, 'm': 4}",2486,6.5905068382944485,False,0.0,0.0,1,285102f1885ab81dd4fd8b8cdabeccd35c3966bc5ff8dd86f35614f45b7fa720,1.2138671875,6.5905068382944485,6.590505704795488,-0.41190667739340303,6.9798583984375,4,39.69233748760654,39.69233748760654
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/mono_u8be/sample_u8be-1x128x128.raw,JPEG_LS_2bf27__ls=0_m=5,JPEG-LS,"{'ls': 0, 'm': 5}",2470,6.633198380566801,False,0.0,0.0,1,3bfed15f3cda83bc11131295dc69456e5f698400afb3411f2bb23c96340632a9,1.2060546875,6.633198380566801,6.633197239725337,-0.4145748987854251,10.5894775390625,5,37.88205827342058,37.88205827342058
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/multi_u8be/sample_u8be-10x128x128.raw,JPEG_LS_2bf27__ls=0_m=1,JPEG-LS,"{'ls': 0, 'm': 1}",25766,6.3587673678491035,False,0.03,0.03,1,abafa351c6c48a76876855e90ff7decf0492eb52428992df41a864b1d11ca23d,1.25810546875,6.3587673678491035,6.3587673569131224,-0.39742296049056897,0.65228271484375,1,49.98644490773203,49.98644490773203
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/multi_u8be/sample_u8be-10x128x128.raw,JPEG_LS_2bf27__ls=0_m=2,JPEG-LS,"{'ls': 0, 'm': 2}",24847,6.5939550046283255,False,0.03,0.02,1,fd55ae835fed4e17102fe5d08a409d1ac73c347df395b561492f58290ebf2faa,1.213232421875,6.5939550046283255,6.593954993287863,-0.41212218778927034,2.02320556640625,2,45.0704034966393,45.0704034966393
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/multi_u8be/sample_u8be-10x128x128.raw,JPEG_LS_2bf27__ls=0_m=3,JPEG-LS,"{'ls': 0, 'm': 3}",23953,6.840061787667516,False,0.03,0.03,1,c438ce64c5f1e1be7c418aee436d1a4e025218f00d4c47f6f2acc725ac696e28,1.169580078125,6.840061787667516,6.840061775903791,-0.4275038617292197,4.129840087890625,3,41.971471252626586,41.971471252626586
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/multi_u8be/sample_u8be-10x128x128.raw,JPEG_LS_2bf27__ls=0_m=4,JPEG-LS,"{'ls': 0, 'm': 4}",23621,6.936200838237162,False,0.02,0.03,1,f59e90bb09770eaa1b1e4fbb454ddf3cd6921de7ccb076cfcb51db68b388fea9,1.153369140625,6.936200838237162,6.936200826308095,-0.4335125523898226,6.86064453125,4,39.76715442943033,39.76715442943033
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/multi_u8be/sample_u8be-10x128x128.raw,JPEG_LS_2bf27__ls=0_m=5,JPEG-LS,"{'ls': 0, 'm': 5}",23445,6.988270420132224,False,0.03,0.03,1,c6d07d39d85d30efd9e594e7fe8500a5e9dcf27b8244b812eeeb5f35a401ef1a,1.144775390625,6.988270420132224,6.988270408113607,-0.436766901258264,10.124658203125,5,38.07699990018469,38.07699990018469
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgb_u8be/sample_u8be-3x128x128.raw,JPEG_LS_2bf27__ls=0_m=1,JPEG-LS,"{'ls': 0, 'm': 1}",7976,6.162487462387161,False,0.01,0.01,1,432f02976a92dbf6de23b968a596722db4d219dfef5f4569ac574a25a9d34f80,1.2981770833333333,6.162487462387161,6.162487344626525,-0.38515546639919757,0.66424560546875,1,49.90751670991445,49.90751670991445
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgb_u8be/sample_u8be-3x128x128.raw,JPEG_LS_2bf27__ls=0_m=2,JPEG-LS,"{'ls': 0, 'm': 2}",7622,6.448701128312779,False,0.0,0.0,1,0d9c7ae8d68b712fbd37ab4aaeb353fbecd2e4c3d4bd98c2c4438efcd2bf9919,1.2405598958333333,6.448701128312779,6.448701005082809,-0.4030438205195487,2.03228759765625,2,45.05095194048849,45.05095194048849
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgb_u8be/sample_u8be-3x128x128.raw,JPEG_LS_2bf27__ls=0_m=3,JPEG-LS,"{'ls': 0, 'm': 3}",7323,6.71200327734535,False,0.01,0.01,1,a7c1cbbb3ebf5d8f39b25343de63b12d0f12b33a9029a111bccdb6e6b59d85fe,1.19189453125,6.71200327734535,6.712003149083868,-0.4195002048340844,4.182881673177083,3,41.91604781588045,41.91604781588045
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgb_u8be/sample_u8be-3x128x128.raw,JPEG_LS_2bf27__ls=0_m=4,JPEG-LS,"{'ls': 0, 'm': 4}",7211,6.816252946886701,False,0.0,0.01,1,dfca1a1f2b093266ad17d4384d625e0f7ce940e022018d0ad143473d4cde7e0e,1.1736653645833333,6.816252946886701,6.816252816633084,-0.4260158091804188,6.900065104166667,4,39.74227172413707,39.74227172413707
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgb_u8be/sample_u8be-3x128x128.raw,JPEG_LS_2bf27__ls=0_m=5,JPEG-LS,"{'ls': 0, 'm': 5}",7153,6.871522438137844,False,0.0,0.01,1,4a6660bae4d19bab62d0818a79bc7f3ec01fc1a3f819db3c91c12efa743d2ef5,1.1642252604166667,6.871522438137844,6.8715223068280675,-0.42947015238361524,10.304646809895834,5,38.00047249870772,38.00047249870772
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgba_u8be/sample_u8be-4x128x128.raw,JPEG_LS_2bf27__ls=0_m=1,JPEG-LS,"{'ls': 0, 'm': 1}",10566,6.202536437630134,False,0.01,0.01,1,8be0cccc4aa4a797c7868b3a74581b7be525821be4fdfeef81a95c6c93c2f330,1.289794921875,6.202536437630134,6.202536370959424,-0.3876585273518834,0.6641845703125,1,49.90791578593761,49.90791578593761
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgba_u8be/sample_u8be-4x128x128.raw,JPEG_LS_2bf27__ls=0_m=2,JPEG-LS,"{'ls': 0, 'm': 2}",10086,6.497719611342455,False,0.01,0.01,1,694b434f355112e1b25a3dfd4ee8ee51970d2038e4a79095ff8fb1de82b0661b,1.231201171875,6.497719611342455,6.497719541498838,-0.40610747570890343,2.0261993408203125,2,45.06398191137053,45.06398191137053
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgba_u8be/sample_u8be-4x128x128.raw,JPEG_LS_2bf27__ls=0_m=3,JPEG-LS,"{'ls': 0, 'm': 3}",9700,6.756288659793815,False,0.01,0.01,1,388107a13139435af01df3d0a827d4083d39e80fb26472cebf863372158a9a3e,1.18408203125,6.756288659793815,6.756288587170853,-0.4222680412371134,4.175445556640625,3,41.923775355474966,41.923775355474966
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgba_u8be/sample_u8be-4x128x128.raw,JPEG_LS_2bf27__ls=0_m=4,JPEG-LS,"{'ls': 0, 'm': 4}",9552,6.860971524288107,False,0.01,0.01,1,17d1dce3e748c8d3147f712193d82a684fdcaa8d352c79b721ce3e05ec36bf1c,1.166015625,6.860971524288107,6.860971450539916,-0.4288107202680067,6.84588623046875,4,39.776506834032105,39.776506834032105
/home/artur/experiment-notebook/templates/lossy_compression_experiment/8bit_images/rgba_u8be/sample_u8be-4x128x128.raw,JPEG_LS_2bf27__ls=0_m=5,JPEG-LS,"{'ls': 0, 'm': 5}",9481,6.912351017825124,False,0.01,0.01,1,a56ac581ed34bf38d1de9ba86e29b4432f96160468cf3d66f8034eb5ba39db04,1.1573486328125,6.912351017825124,6.9123509435246575,-0.43202193861407023,10.240463256835938,5,38.027607572225534,38.027607572225534
